Date,Time,FractSec,Cardinal,IN_OUT,SiteName,ChlaRFU,ChlaConc,Cond,Depth_m,CondnLF,ODOpercSat,ODOpercLocal,ODOConmgL,Press,Sal,SpCond,BGAPCRFU,BGAPCConc,TDS,Turb,TSS,WiperVolt,pH,pHmv,Temp,VertPos,Lat,Lon,Alt,Batt,CablePwr,Baro,Comments
9/22/2025,17:01:55,0,NW,IN,Ripley,0.08,0.38,438.7,0.005,655.4,100.1,99.8,11.74,0.007,0.31,644.2,0.14,0.41,419,0.37,0,1.188,7.92,-86.1,8.298,0.015,42.39792,-76.87069,138.4,5.19,11.7,759.3,
9/22/2025,17:02:05,0,NW,IN,Ripley,0.08,0.37,439.6,0.004,655.8,100,99.7,11.72,0.006,0.32,644.6,0.17,0.45,419,0.36,0,1.188,7.92,-86.1,8.354,0.003,42.39796,-76.8707,138.6,5.19,11.7,759.2,
9/22/2025,17:02:15,0,NW,IN,Ripley,0.07,0.34,440.7,0.003,656.3,99.9,99.6,11.69,0.004,0.32,645,0.19,0.48,419,0.32,0,1.188,7.92,-86.1,8.417,-0.001,42.39799,-76.87071,138.6,5.19,11.7,759.4,
9/22/2025,17:02:25,0,NW,IN,Ripley,0.06,0.27,441.3,0.005,656.3,100,99.7,11.69,0.007,0.32,645,0.17,0.46,419,0.35,0,1.188,7.92,-86.1,8.467,0.01,42.39802,-76.87072,138.7,5.19,11.7,759.3,
9/22/2025,17:02:35,0,NW,IN,Ripley,0.08,0.37,441.6,0.003,656.1,100.1,99.8,11.69,0.005,0.32,644.8,0.17,0.46,419,0.44,0,1.188,7.92,-86.1,8.498,0.002,42.39806,-76.87073,138.7,5.19,11.7,759.3,
9/22/2025,17:02:45,0,NW,IN,Ripley,0.06,0.3,442.2,0.005,656.3,100.2,99.9,11.69,0.007,0.32,645,0.16,0.43,419,0.39,0,1.188,7.92,-86.1,8.534,0.005,42.39809,-76.87074,138.6,5.19,11.7,759.3,
9/22/2025,17:02:55,0,NW,IN,Ripley,0.07,0.32,443,0.004,656.6,100.3,99.9,11.68,0.006,0.32,645.3,0.17,0.45,419,0.35,0,1.188,7.92,-86.1,8.587,0.009,42.39811,-76.87079,139.2,5.19,11.7,759.2,
9/22/2025,17:03:05,0,NW,IN,Ripley,0.06,0.26,443.9,0.004,657.2,100.2,99.9,11.66,0.006,0.32,645.9,0.17,0.45,420,0.29,0,1.188,7.92,-86.1,8.63,-0.002,42.39819,-76.87089,138.9,5.19,11.8,759.3,
9/22/2025,17:03:15,0,NW,IN,Ripley,0.06,0.29,443.5,0.004,656.1,100.1,99.8,11.65,0.006,0.32,644.8,0.17,0.46,419,0.31,0,1.188,7.92,-86.1,8.659,0.001,42.39834,-76.87108,139.1,5.19,11.8,759.3,
9/22/2025,17:03:25,0,NW,IN,Ripley,0.06,0.3,443.5,0.004,655.8,100.1,99.8,11.64,0.005,0.32,644.5,0.17,0.45,419,0.3,0,1.188,7.92,-86.1,8.672,0.001,42.39849,-76.87135,138.5,5.19,11.8,759.3,
9/22/2025,17:03:35,0,NW,IN,Ripley,0.07,0.32,443.1,0.004,654.9,100.1,99.8,11.64,0.006,0.31,643.6,0.16,0.44,418,0.34,0,1.188,7.92,-86.1,8.684,0.004,42.39864,-76.87167,138.7,5.19,11.8,759.4,
9/22/2025,17:03:45,0,NW,IN,Ripley,0.06,0.26,443.9,0.004,655.8,100.1,99.8,11.63,0.006,0.32,644.4,0.17,0.45,419,0.33,0,1.188,7.92,-86.1,8.705,0.003,42.39878,-76.87202,138.2,5.19,11.8,759.3,
9/22/2025,17:03:55,0,NW,IN,Ripley,0.06,0.29,444.4,0.005,655.7,100,99.7,11.61,0.007,0.32,644.4,0.18,0.48,419,0.32,0,1.188,7.92,-86,8.751,0.009,42.39891,-76.87242,137.9,5.19,11.8,759.3,
9/22/2025,17:04:05,0,NW,IN,Ripley,0.05,0.23,444.6,0.005,655.2,100.1,99.8,11.6,0.007,0.31,643.9,0.15,0.43,419,0.37,0,1.188,7.91,-86,8.797,0.011,42.39898,-76.87286,137.7,5.19,11.8,759.2,
9/22/2025,17:04:15,0,NW,IN,Ripley,0.06,0.27,445.9,0.004,656.2,100.2,99.9,11.6,0.006,0.32,644.8,0.15,0.43,419,0.28,0,1.188,7.91,-86,8.848,0.009,42.39896,-76.87328,137.7,5.19,11.8,759.2,
9/22/2025,17:04:25,0,NW,IN,Ripley,0.07,0.34,445,0.005,654,100.5,100.2,11.62,0.007,0.31,642.7,0.14,0.41,418,0.27,0,1.188,7.91,-86,8.899,0.011,42.39891,-76.87359,137.7,5.19,11.8,759.3,
9/22/2025,17:04:35,0,NW,IN,Ripley,0.06,0.29,446.6,0.005,655.9,100.9,100.6,11.66,0.007,0.32,644.6,0.15,0.42,419,0.26,0,1.188,7.91,-85.9,8.923,0.011,42.39891,-76.87368,137.1,5.19,11.8,759.3,
9/22/2025,17:04:45,0,NW,IN,Ripley,0.06,0.29,447.4,0.006,656.4,101,100.7,11.67,0.008,0.32,645,0.17,0.45,419,0.33,0,1.188,7.91,-85.9,8.959,0.008,42.39893,-76.87373,137.2,5.19,11.8,759.3,
9/22/2025,17:04:55,0,NW,IN,Ripley,0.08,0.39,447.6,0.002,656,101.1,100.8,11.67,0.003,0.32,644.7,0.15,0.43,419,0.32,0,1.188,7.91,-85.9,8.997,0.01,42.39895,-76.87376,137.5,5.19,11.8,759.4,
9/22/2025,17:05:05,0,NW,IN,Ripley,0.06,0.29,448.1,0.003,656.1,101.2,100.9,11.67,0.005,0.32,644.7,0.16,0.43,419,0.32,0,1.188,7.91,-85.9,9.029,0.007,42.39893,-76.8739,137.7,5.19,11.8,759.3,
9/22/2025,17:05:15,0,NW,IN,Ripley,0.06,0.28,449.7,0.005,657.5,101.2,100.9,11.66,0.007,0.32,646.1,0.17,0.45,420,0.56,0,1.188,7.91,-85.9,9.084,0.002,42.39896,-76.87409,137.8,5.19,11.8,759.3,
9/22/2025,17:05:25,0,NW,IN,Ripley,0.08,0.38,449.3,0.006,655.7,101.3,101,11.65,0.008,0.32,644.4,0.17,0.46,419,0.32,0,1.188,7.91,-85.9,9.154,0.009,42.39907,-76.87428,137.5,5.19,11.8,759.3,
9/22/2025,17:05:35,0,NW,IN,Ripley,0.09,0.43,449.7,0.005,655.2,101.5,101.2,11.66,0.007,0.31,643.9,0.17,0.46,419,0.3,0,1.188,7.91,-85.9,9.209,-0.001,42.39915,-76.87437,137.8,5.19,11.8,759.3,
9/22/2025,17:05:45,0,NW,IN,Ripley,0.07,0.33,451.4,0.005,656.9,101.6,101.3,11.65,0.007,0.32,645.4,0.18,0.46,420,0.32,0,1.188,7.91,-85.9,9.263,0.002,42.39918,-76.87439,137.6,5.19,11.8,759.3,
9/22/2025,17:05:55,0,NW,IN,Ripley,0.06,0.26,454.6,0.005,659.1,101.5,101.2,11.6,0.007,0.32,647.7,0.17,0.45,421,0.32,0,1.188,7.91,-85.9,9.395,0.002,42.39919,-76.87436,137,5.19,11.8,759.3,
9/22/2025,17:06:05,0,NW,IN,Ripley,0.08,0.38,458.1,0.005,661.2,101.4,101.1,11.54,0.007,0.32,649.7,0.16,0.43,422,0.31,0,1.188,7.91,-85.9,9.558,-0.002,42.3992,-76.87435,136.7,5.19,11.8,759.3,
9/22/2025,17:06:15,0,NW,IN,Ripley,0.09,0.46,458.4,0.006,659,101.9,101.6,11.56,0.008,0.32,647.6,0.16,0.44,421,0.3,0,1.188,7.91,-85.8,9.704,0.011,42.39919,-76.87435,137,5.19,11.8,759.2,
9/22/2025,17:06:25,0,NW,IN,Ripley,0.09,0.47,458,0.004,657.5,102.2,101.9,11.58,0.006,0.32,646.1,0.15,0.42,420,0.29,0,1.188,7.91,-85.9,9.759,0.007,42.39918,-76.87436,137.5,5.19,11.8,759.4,
9/22/2025,17:06:35,0,NW,IN,Ripley,0.07,0.3,458.5,0.004,657.3,102.4,102.1,11.59,0.006,0.32,645.9,0.16,0.43,420,0.27,0,1.188,7.91,-85.8,9.813,0.001,42.39916,-76.87437,137.8,5.19,11.8,759.4,
9/22/2025,17:06:45,0,NW,IN,Ripley,0.07,0.34,458.4,0.006,656.4,102.4,102.1,11.57,0.008,0.32,645,0.17,0.46,419,0.31,0,1.188,7.91,-85.8,9.859,0.013,42.39915,-76.87437,137.8,5.19,11.8,759.4,
9/22/2025,17:06:55,0,NW,IN,Ripley,0.1,0.54,458.4,0.005,656.1,102.3,102,11.56,0.007,0.32,644.7,0.15,0.42,419,0.3,0,1.188,7.91,-85.8,9.875,0.012,42.39914,-76.87437,138,5.19,11.7,759.4,
9/22/2025,17:07:05,0,NW,IN,Ripley,0.08,0.41,458.7,0.005,656.2,102.2,101.9,11.54,0.007,0.32,644.8,0.15,0.41,419,0.28,0,1.188,7.91,-85.8,9.894,0.006,42.39913,-76.87438,137.9,5.19,11.7,759.4,
9/22/2025,17:07:15,0,NW,IN,Ripley,0.07,0.34,458.7,0.006,655.7,102.2,101.9,11.53,0.009,0.32,644.3,0.15,0.43,419,0.32,0,1.188,7.91,-85.8,9.92,0.011,42.39912,-76.87439,138,5.19,11.8,759.3,
9/22/2025,17:07:25,0,NW,IN,Ripley,0.06,0.3,458,0.003,654.2,102.2,101.9,11.53,0.004,0.31,642.8,0.19,0.48,418,0.35,0,1.188,7.91,-85.8,9.944,0.004,42.39914,-76.8744,138.5,5.19,11.8,759.3,
9/22/2025,17:40:12,0,NE,OUT,Shackleton,0.07,0.31,444.7,0.008,641.7,87.5,87.3,9.94,0.011,0.31,630.5,-0.02,0.13,410,0.58,0,1.19,8.15,-99,9.545,0.008,42.39837,-76.87364,135.6,5.19,11.7,759.7,
9/22/2025,17:40:22,0,NE,OUT,Shackleton,0.05,0.23,439.1,0.009,657.2,90.7,90.4,10.65,0.013,0.32,645.9,-0.02,0.14,420,0.61,0,1.19,8.09,-95.3,8.224,0.012,42.39806,-76.87355,133.9,5.19,11.7,759.5,
9/22/2025,17:40:32,0,NE,OUT,Shackleton,0.06,0.29,439.8,0.008,663.6,93.3,93,11.04,0.012,0.32,652.3,-0.03,0.12,424,0.59,0,1.19,8.04,-92.8,7.942,0.015,42.39775,-76.87345,133.4,5.19,11.7,759.6,
9/22/2025,17:40:42,0,NE,OUT,Shackleton,0.07,0.33,444.2,0.01,670.6,94.6,94.3,11.2,0.015,0.32,659.3,0.02,0.2,429,0.54,0,1.19,8.01,-91.2,7.92,0.016,42.39745,-76.87332,133,5.19,11.8,759.5,
9/22/2025,17:40:52,0,NE,OUT,Shackleton,0.06,0.29,440.2,0.007,665.5,95.4,95.1,11.3,0.01,0.32,654.3,0.02,0.2,425,0.6,0,1.19,7.99,-89.9,7.863,0.005,42.39714,-76.87318,133.2,5.2,11.8,759.4,
9/22/2025,17:41:02,0,NE,OUT,Shackleton,0.05,0.21,440,0.009,669.2,96.7,96.4,11.53,0.012,0.32,657.9,0.03,0.22,428,0.6,0,1.19,7.97,-88.9,7.661,0.016,42.39684,-76.873,133.8,5.2,11.8,759.4,
9/22/2025,17:41:12,0,NE,OUT,Shackleton,0.06,0.26,439.8,0.009,669.1,97.3,97,11.59,0.013,0.32,657.8,0.06,0.26,428,0.6,0,1.19,7.96,-88.5,7.65,0.013,42.39652,-76.87283,134.8,5.2,11.8,759.5,
9/22/2025,17:41:22,0,NE,OUT,Shackleton,0.05,0.2,439.9,0.009,669.1,96.8,96.5,11.54,0.013,0.32,657.8,0.06,0.27,428,0.56,0,1.19,7.96,-88.1,7.655,0.009,42.39622,-76.87267,134.7,5.2,11.8,759.4,
9/22/2025,17:41:32,0,NE,OUT,Shackleton,0.07,0.36,440.6,0.01,670.2,97.1,96.8,11.57,0.014,0.32,658.9,0.11,0.36,428,0.55,0,1.19,7.95,-87.7,7.649,0.015,42.3959,-76.87251,134.5,5.2,11.8,759.5,
9/22/2025,17:41:42,0,NE,OUT,Shackleton,0.08,0.37,441.1,0.006,670.6,96.9,96.6,11.55,0.009,0.32,659.3,0.08,0.3,429,0.53,0,1.19,7.95,-87.5,7.674,0.009,42.39557,-76.87235,134,5.19,11.8,759.6,
9/22/2025,17:41:52,0,NE,OUT,Shackleton,0.06,0.29,441,0.008,670.4,96.8,96.5,11.53,0.011,0.32,659.1,0.09,0.32,428,0.58,0,1.19,7.94,-87.3,7.671,0.008,42.39521,-76.8722,133.5,5.19,11.8,759.5,
9/22/2025,17:42:02,0,NE,OUT,Shackleton,0.08,0.39,441.1,0.008,671.4,97,96.7,11.57,0.012,0.32,660.1,0.1,0.33,429,0.51,0,1.19,7.94,-87.1,7.626,0.012,42.39487,-76.87206,132.8,5.19,11.7,759.4,
9/22/2025,17:42:12,0,NE,OUT,Shackleton,0.06,0.27,441.7,0.007,672.8,97.2,96.9,11.6,0.01,0.32,661.5,0.12,0.37,430,0.52,0,1.19,7.94,-86.9,7.605,0.002,42.39452,-76.87196,133.3,5.19,11.8,759.4,
9/22/2025,17:42:22,0,NE,OUT,Shackleton,0.08,0.41,442.4,0.006,673.5,97.4,97.1,11.62,0.009,0.32,662.2,0.13,0.39,430,0.57,0,1.19,7.93,-86.8,7.619,0,42.39414,-76.87191,133.6,5.19,11.7,759.4,
9/22/2025,17:42:32,0,NE,OUT,Shackleton,0.09,0.48,442.5,0.01,673.4,97.8,97.5,11.66,0.014,0.32,662.1,0.33,0.72,430,0.57,0,1.19,7.93,-86.7,7.635,0.006,42.39375,-76.87187,133.9,5.19,11.7,759.5,
9/22/2025,17:42:42,0,NE,OUT,Shackleton,0.07,0.31,443,0.009,673.8,98.1,97.8,11.7,0.012,0.32,662.5,0.14,0.4,431,0.55,0,1.19,7.93,-86.6,7.65,0.009,42.39334,-76.87183,134.3,5.2,11.7,759.5,
9/22/2025,17:42:52,0,NE,OUT,Shackleton,0.08,0.38,443.7,0.006,674.4,98.4,98.1,11.73,0.009,0.32,663,0.14,0.4,431,0.6,0,1.19,7.93,-86.4,7.679,0.004,42.39294,-76.87178,134,5.2,11.7,759.4,
9/22/2025,17:43:02,0,NE,OUT,Shackleton,0.06,0.3,444.3,0.007,674.7,98.8,98.5,11.76,0.01,0.32,663.3,0.14,0.41,431,0.56,0,1.19,7.92,-86.4,7.71,0.012,42.39254,-76.87174,133.8,5.2,11.7,759.4,
9/22/2025,17:43:12,0,NE,OUT,Shackleton,0.06,0.28,444.8,0.006,674.9,99.1,98.8,11.78,0.009,0.32,663.5,0.16,0.43,431,0.51,0,1.19,7.92,-86.3,7.744,0.013,42.39212,-76.87168,133.3,5.2,11.7,759.4,
9/22/2025,17:43:22,0,NE,OUT,Shackleton,0.08,0.4,445.6,0.006,675.4,99.4,99.1,11.81,0.008,0.32,664,0.14,0.4,432,0.45,0,1.19,7.92,-86.2,7.779,0.009,42.39171,-76.87161,133.2,5.19,11.7,759.4,
9/22/2025,17:43:32,0,NE,OUT,Shackleton,0.07,0.34,446.1,0.007,675.4,99.6,99.3,11.83,0.01,0.32,663.9,0.16,0.44,432,0.55,0,1.19,7.92,-86.2,7.821,0.013,42.3913,-76.87154,132.6,5.19,11.7,759.5,
9/22/2025,17:43:42,0,NE,OUT,Shackleton,0.09,0.46,446.5,0.005,675.3,100,99.7,11.86,0.008,0.32,663.9,0.16,0.43,432,0.6,0,1.19,7.92,-86.2,7.858,0.008,42.39089,-76.87151,132.8,5.2,11.7,759.5,
9/22/2025,17:43:52,0,NE,OUT,Shackleton,0.07,0.35,447.3,0.006,675.8,100.1,99.8,11.86,0.009,0.32,664.3,0.15,0.42,432,0.57,0,1.19,7.92,-86.1,7.898,0.009,42.39047,-76.87148,132.5,5.19,11.8,759.6,
9/22/2025,17:44:02,0,NE,OUT,Shackleton,0.07,0.33,448,0.008,675.9,100.2,99.9,11.86,0.011,0.32,664.5,0.18,0.47,432,0.48,0,1.19,7.92,-86.1,7.945,0.009,42.39004,-76.87146,132.4,5.19,11.8,759.5,
9/22/2025,17:44:12,0,NE,OUT,Shackleton,0.06,0.3,448.8,0.006,676.1,100.2,99.9,11.85,0.009,0.33,664.6,0.17,0.46,432,0.44,0,1.19,7.92,-86.1,7.998,0.012,42.38963,-76.87144,133.1,5.2,11.8,759.4,
9/22/2025,17:44:22,0,NE,OUT,Shackleton,0.08,0.42,449.2,0.006,675.9,100.2,99.9,11.84,0.008,0.32,664.4,0.19,0.48,432,0.43,0,1.19,7.92,-86,8.043,0.003,42.38921,-76.87141,133.4,5.19,11.8,759.4,
9/22/2025,17:44:32,0,NE,OUT,Shackleton,0.06,0.27,450,0.007,676.2,100.2,99.9,11.81,0.01,0.33,664.7,0.2,0.5,432,0.54,0,1.19,7.92,-86,8.087,0.001,42.38879,-76.87137,133.9,5.2,11.8,759.4,
9/22/2025,17:44:42,0,NE,OUT,Shackleton,0.1,0.52,450.6,0.004,676.2,100.1,99.8,11.79,0.006,0.33,664.7,0.21,0.52,432,0.44,0,1.19,7.92,-86,8.136,0.003,42.38837,-76.87133,133.6,5.2,11.8,759.4,
9/22/2025,17:44:52,0,NE,OUT,Shackleton,0.12,0.66,451,0.006,676,100.1,99.8,11.78,0.009,0.33,664.4,0.18,0.48,432,0.58,0,1.19,7.92,-86,8.181,0.003,42.38795,-76.87132,132.9,5.19,11.8,759.4,
9/22/2025,17:45:02,0,NE,OUT,Shackleton,0.23,1.32,451.5,0.008,676,100.1,99.8,11.76,0.011,0.33,664.5,0.18,0.46,432,0.52,0,1.19,7.92,-86,8.223,0.012,42.38753,-76.87129,132.7,5.19,11.7,759.5,
9/22/2025,17:45:12,0,NE,OUT,Shackleton,0.09,0.48,452.2,0.007,676.1,100.1,99.8,11.75,0.011,0.33,664.5,0.18,0.48,432,0.66,0,1.19,7.92,-85.9,8.273,0.007,42.3871,-76.87128,132.3,5.2,11.8,759.5,
9/22/2025,17:45:22,0,NE,OUT,Shackleton,0.07,0.33,453.1,0.007,676.4,100,99.7,11.72,0.009,0.33,664.8,0.18,0.47,432,0.58,0,1.19,7.92,-85.9,8.327,0.01,42.38667,-76.87129,131.5,5.2,11.8,759.5,
9/22/2025,17:45:32,0,NE,OUT,Shackleton,0.08,0.37,453.9,0.008,676.4,99.9,99.6,11.7,0.011,0.33,664.8,0.19,0.49,432,0.49,0,1.19,7.91,-85.9,8.391,0.011,42.38624,-76.87135,130.7,5.19,11.8,759.4,
9/22/2025,17:45:42,0,NE,OUT,Shackleton,0.08,0.42,454.7,0.008,676.5,100,99.7,11.69,0.011,0.33,664.9,0.18,0.47,432,0.52,0,1.19,7.91,-85.9,8.454,0.011,42.38585,-76.87144,134.5,5.2,11.8,759.5,
9/22/2025,17:45:52,0,NE,OUT,Shackleton,0.08,0.4,454.6,0.008,675.4,100,99.7,11.67,0.011,0.32,663.8,0.16,0.43,431,0.44,0,1.19,7.91,-85.9,8.498,0.009,42.3856,-76.87151,137,5.19,11.8,759.5,
9/22/2025,17:46:02,0,NE,OUT,Shackleton,0.08,0.4,455,0.008,675.3,100,99.7,11.67,0.012,0.32,663.6,0.16,0.43,431,0.58,0,1.19,7.91,-85.9,8.541,0.014,42.3854,-76.87156,137.8,5.19,11.8,759.6,
9/22/2025,17:46:12,0,NE,OUT,Shackleton,0.09,0.43,455.6,0.008,675.4,100.1,99.8,11.66,0.011,0.32,663.7,0.18,0.48,431,0.52,0,1.19,7.91,-85.9,8.58,0.012,42.38522,-76.87161,137.7,5.19,11.8,759.6,
9/22/2025,17:46:22,0,NE,OUT,Shackleton,0.07,0.35,456.5,0.006,675.8,100.2,99.9,11.66,0.008,0.33,664.1,0.17,0.46,432,0.46,0,1.19,7.91,-85.9,8.629,0,42.38504,-76.87168,136.4,5.2,11.8,759.6,
9/22/2025,17:46:32,0,NE,OUT,Shackleton,0.07,0.33,458,0.008,676.8,100.4,100.1,11.66,0.011,0.33,665.2,0.18,0.47,432,0.54,0,1.19,7.91,-85.9,8.697,0.012,42.38493,-76.87182,135.2,5.2,11.8,759.7,
9/22/2025,17:46:42,0,NE,OUT,Shackleton,0.08,0.37,458.6,0.008,676.4,100.4,100.1,11.65,0.012,0.33,664.7,0.16,0.44,432,0.53,0,1.19,7.91,-85.9,8.767,0.005,42.38488,-76.87193,136.4,5.2,11.8,759.6,
9/22/2025,17:46:52,0,NE,OUT,Shackleton,0.08,0.37,460,0.008,677.3,100.4,100.1,11.63,0.012,0.33,665.6,0.16,0.44,433,0.57,0,1.19,7.91,-85.9,8.83,0.005,42.38487,-76.87211,135.7,5.19,11.8,759.6,
9/22/2025,17:47:02,0,NE,OUT,Shackleton,0.05,0.21,461.8,0.007,678.4,100.4,100.1,11.6,0.01,0.33,666.6,0.17,0.46,433,0.46,0,1.19,7.91,-85.9,8.914,0.013,42.38482,-76.87228,136.3,5.2,11.8,759.6,
9/22/2025,17:47:12,0,NE,OUT,Shackleton,0.06,0.26,461.9,0.006,677.2,100.5,100.2,11.59,0.008,0.33,665.5,0.19,0.48,433,0.48,0,1.19,7.91,-85.8,8.982,0,42.38477,-76.87234,136.2,5.2,11.8,759.5,
9/23/2025,10:55:29,0,NW,IN,Kelimutu,0.7,4.21,0,0.026,0,101.6,101.5,10.33,0.037,0,0,2.68,4.67,0,525.46,0,1.191,7.78,-79.6,14.646,0.024,42.41091,-76.88051,136,5.2,11.7,760.8,No Flow
9/23/2025,10:55:39,0,NW,IN,Kelimutu,0.7,4.22,0,0.026,0,101.5,101.4,10.3,0.037,0,0,2.66,4.65,0,529.45,0,1.191,7.78,-79.4,14.692,0.03,42.41086,-76.88058,136.5,5.2,11.7,760.9,No Flow
9/23/2025,10:55:49,0,NW,IN,Kelimutu,0.69,4.2,0,0.027,0,101.3,101.2,10.28,0.038,0,0,2.64,4.61,0,529.53,0,1.191,7.77,-78.9,14.724,0.029,42.4108,-76.88065,136.8,5.2,11.7,760.8,No Flow
9/23/2025,11:39:26,0,NE,OUT,Kelimutu,0.16,0.89,0.1,0.025,0.2,101.5,101.4,10.84,0.036,0,0.2,0.39,0.83,0,22.53,0,1.191,7.92,-86.7,12.4,0.023,42.41207,-76.87848,136.6,5.2,11.8,760.8,No Flow
9/23/2025,11:39:36,0,NE,OUT,Kelimutu,0.16,0.91,0.1,0.025,0.2,101.5,101.4,10.83,0.035,0,0.2,0.36,0.77,0,24.39,0,1.191,7.91,-86.7,12.46,0.022,42.41217,-76.87835,136.2,5.2,11.8,760.8,No Flow
9/23/2025,11:39:46,0,NE,OUT,Kelimutu,0.16,0.91,299.1,0.024,400.2,101.3,101.2,10.79,0.034,0.19,393.4,0.55,1.09,256,181.06,0,1.191,7.91,-86.4,12.446,0.03,42.41228,-76.8782,135.4,5.2,11.8,760.7,No Flow
9/23/2025,10:15:23,0,NE,IN,Kelimutu,0.04,0.17,479.7,0.027,666.3,97.8,97.8,10.77,0.039,0.32,654.8,-0.08,0.03,426,0.69,0,1.191,7.94,-87.5,10.999,0.034,42.41105,-76.87902,139.7,5.2,11.8,760.7,
9/23/2025,10:15:33,0,NE,IN,Kelimutu,0.05,0.19,479.2,0.028,667.9,99.2,99.1,10.95,0.039,0.32,656.3,0.01,0.18,427,0.67,0,1.191,7.94,-87.6,10.869,0.036,42.41104,-76.87902,139.3,5.2,11.8,760.7,
9/23/2025,10:15:43,0,NE,IN,Kelimutu,0.05,0.18,479.4,0.027,668,100,99.9,11.03,0.038,0.32,656.4,-0.01,0.16,427,0.73,0,1.192,7.93,-87.4,10.881,0.032,42.41104,-76.87902,138.9,5.2,11.8,760.7,
9/23/2025,10:15:53,0,NE,IN,Kelimutu,0.05,0.21,480.1,0.027,668.7,100.4,100.3,11.08,0.039,0.32,657.1,-0.01,0.15,427,0.82,0,1.192,7.93,-87.2,10.898,0.029,42.41103,-76.87903,138.9,5.2,11.8,760.7,
9/23/2025,10:16:03,0,NE,IN,Kelimutu,0.04,0.15,481.1,0.027,669.9,100.8,100.7,11.12,0.039,0.32,658.3,0.01,0.19,428,0.73,0,1.191,7.93,-87.1,10.911,0.034,42.41103,-76.87904,138.5,5.2,11.8,760.7,
9/23/2025,10:16:13,0,NE,IN,Kelimutu,0.06,0.24,482.1,0.026,670.9,101.2,101.1,11.15,0.037,0.32,659.2,0.03,0.21,429,0.74,0,1.192,7.93,-87,10.928,0.027,42.41103,-76.87904,137.6,5.2,11.8,760.7,
9/23/2025,10:16:23,0,NE,IN,Kelimutu,0.03,0.09,482.8,0.027,671.8,101.7,101.6,11.21,0.038,0.32,660.2,0.03,0.22,429,0.77,0,1.192,7.93,-87,10.937,0.026,42.41102,-76.87904,137.1,5.2,11.8,760.8,
9/23/2025,10:16:33,0,NE,IN,Kelimutu,0.04,0.18,482.7,0.028,672.3,101.4,101.3,11.18,0.039,0.32,660.6,0.03,0.21,429,0.84,0,1.191,7.93,-87.2,10.892,0.031,42.41101,-76.87905,137.5,5.2,11.8,760.8,
9/23/2025,10:16:43,0,NE,IN,Kelimutu,0.04,0.16,477.4,0.027,670.5,100.7,100.6,11.18,0.039,0.32,658.9,0.03,0.21,428,0.78,0,1.191,7.94,-87.6,10.571,0.025,42.411,-76.87905,137.9,5.2,11.8,760.7,
9/23/2025,10:16:53,0,NE,IN,Kelimutu,0.06,0.28,476.2,0.027,672.7,100.8,100.7,11.26,0.038,0.32,661,0.06,0.27,430,0.81,0,1.192,7.94,-87.6,10.363,0.024,42.41099,-76.87906,138.4,5.2,11.7,760.8,
9/23/2025,10:17:03,0,NE,IN,Kelimutu,0.06,0.28,476.6,0.026,673.3,101,100.9,11.28,0.037,0.32,661.6,0.03,0.22,430,0.9,0,1.192,7.94,-87.4,10.361,0.023,42.41098,-76.87905,139,5.2,11.7,760.7,
9/23/2025,10:17:13,0,NE,IN,Kelimutu,0.05,0.2,476.6,0.028,672.8,100.8,100.7,11.26,0.04,0.32,661.1,0.08,0.31,430,0.88,0,1.191,7.93,-87.3,10.387,0.032,42.41098,-76.87905,139.4,5.21,11.7,760.8,
9/23/2025,10:17:23,0,NE,IN,Kelimutu,0.06,0.25,477,0.028,672.9,100.7,100.6,11.23,0.04,0.32,661.2,0.11,0.35,430,0.86,0,1.191,7.93,-87.2,10.409,0.031,42.41097,-76.87906,139.4,5.2,11.7,760.9,
9/23/2025,10:17:33,0,NE,IN,Kelimutu,0.09,0.44,477.4,0.027,673.2,100.6,100.5,11.22,0.038,0.32,661.4,0.09,0.32,430,0.86,0,1.192,7.93,-87.1,10.431,0.023,42.41096,-76.87906,138.7,5.2,11.7,760.8,
9/23/2025,10:17:43,0,NE,IN,Kelimutu,0.08,0.42,477.2,0.027,673.7,100.9,100.8,11.26,0.038,0.32,662,0.13,0.38,430,0.87,0,1.191,7.93,-87.1,10.384,0.034,42.41096,-76.87906,138.5,5.2,11.7,760.8,
9/23/2025,10:17:53,0,NE,IN,Kelimutu,0.07,0.34,477.9,0.025,674.4,100.9,100.8,11.26,0.036,0.32,662.6,0.12,0.37,431,0.93,0,1.192,7.93,-87,10.407,0.03,42.41095,-76.87906,138.1,5.2,11.7,760.8,
9/23/2025,10:18:03,0,NE,IN,Kelimutu,0.07,0.34,478.1,0.026,673.9,100.9,100.8,11.25,0.037,0.32,662.2,0.12,0.37,430,0.86,0,1.192,7.93,-87,10.443,0.028,42.41095,-76.87906,138.2,5.2,11.7,760.8,
9/23/2025,10:18:13,0,NE,IN,Kelimutu,0.07,0.31,478,0.025,673.4,101,100.9,11.25,0.036,0.32,661.7,0.14,0.4,430,0.94,0,1.191,7.93,-86.9,10.461,0.031,42.41094,-76.87907,138,5.2,11.7,760.8,
9/23/2025,10:18:23,0,NE,IN,Kelimutu,0.06,0.28,478.1,0.027,673.5,100.9,100.8,11.24,0.039,0.32,661.8,0.12,0.38,430,0.95,0,1.192,7.92,-86.8,10.47,0.028,42.41093,-76.87907,138.5,5.2,11.8,760.8,
